ID_CLIENT;ID_CMDE;CODE_MAG;DT_CMDE;QTE_ART;MTT_REMISE;QT_UNIV1;CA_UNIV1;QT_UNIV2;CA_UNIV2;QT_UNIV3;CA_UNIV3;CA_UNIV5;QT_UNIV5;QT_UNIV4;CA_UNIV4;CA_TOTAL;TICKET;COLLECTION;CANAL_ACHAT;FLAG_SOLDE;QTART_SOLDE;CA_SOLDE;QTART_PROMO;CA_PROMO
0021013373;10110188;2;23/10/2012;2;0;1;69;;;;;;;;;114.5;1;AH;STORE;0;;;;
0021013397;10120346;2;05/02/2013;1;0;1;29.9;;;;;;;;;29.9;1;AH;STORE;1;;;;
0021013397;10110319;2;25/10/2012;1;0;;;;;;;;;;;104.3;1;AH;STORE;0;;;;
0021013436;10110505;2;27/10/2012;2;0;2;93.8;;;;;;;;;93.8;1;AH;STORE;0;;;;
0021013436;10110504;2;27/10/2012;2;0;1;62.3;;;;;;;1;27.3;89.6;1;AH;STORE;0;;;;
0021013454;10135723;2;09/09/2013;1;8;;;1;21;;;;;;;21;1;AH;STORE;0;;;;
0021013454;10123278;2;19/03/2013;1;12;;;;;;;;;1;97;97;1;PE;STORE;0;;;;
0021013454;10122656;2;07/03/2013;1;11.85;;;;;;;;;;;67.15;1;PE;STORE;0;;;;
0021013454;10121535;2;14/02/2013;1;1.98;;;1;7.92;;;;;;;7.92;1;AH;STORE;1;;;;
0021013454;10118847;2;25/01/2013;1;0;1;24.9;;;;;;;;;24.9;1;AH;STORE;1;;;;
0021013454;10110579;2;29/10/2012;2;0;2;110.6;;;;;;;;;110.6;1;AH;STORE;0;;;;
0021013454;10015982;927;27/11/2012;1;0;;;;;;;;;;;149;1;AH;STORE;0;;;;
0021013600;20198171;150;12/04/2013;1;0;1;65;;;;;;;;;65;1;PE;STORE;0;;;;
0021013600;10111536;2;10/11/2012;1;14.7;;;1;34.3;;;;;;;34.3;1;AH;STORE;0;;;;
0021013600;10029262;954;21/12/2013;1;13.8;1;55.2;;;;;;;;;55.2;1;AH;STORE;0;;;;
0021013669;10111951;2;17/11/2012;1;0;;;;;;;;;;;129;1;AH;STORE;0;;;;
0021013674;10128259;2;26/06/2013;2;0;;;;;;;;;1;41.3;79.8;1;PE;STORE;1;;;;
0021013674;10111968;2;17/11/2012;2;19;1;69;1;0;;;;;;;69;1;AH;STORE;0;;;;
0021013676;10111976;2;17/11/2012;4;65;3;134;1;19;;;;;;;153;1;AH;STORE;0;;;;
0021013676;10111975;2;17/11/2012;4;65;3;138;;;;;;;1;39;177;1;AH;STORE;0;;;;
0021013676;10033028;815;27/12/2012;1;16.5;1;38.5;;;;;;;;;38.5;1;AH;STORE;0;;;;
0021013751;10112404;2;27/11/2012;1;0;;;;;;;;;;;139.3;1;AH;STORE;0;;;;
0021013815;10114351;2;20/12/2012;1;0;1;65;;;;;;;;;65;1;AH;STORE;0;;;;
0021013815;10124122;2;04/04/2013;0;0;;;;;;;;;0;0;0;0;PE;STORE;0;;;;
0021013815;10123595;2;23/03/2013;1;24;;;;;;;;;1;35;35;1;PE;STORE;0;;;;
0021013815;10115210;2;29/12/2012;5;158.8;3;105.4;;;;;76.3;1;;;216.2;1;AH;STORE;0;;;;
0021013815;10113351;2;10/12/2012;1;9.75;1;55.25;;;;;;;;;55.25;1;AH;STORE;0;;;;
0021013815;10112713;2;01/12/2012;1;0;;;;;;;62.3;1;;;62.3;1;AH;STORE;0;;;;
0021013830;10112762;2;01/12/2012;1;0;;;;;;;;;;;139.3;1;AH;STORE;0;;;;
0021013853;10112880;2;03/12/2012;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
0021013890;10127902;2;22/06/2013;1;11.7;;;1;27.3;;;;;;;27.3;1;PE;STORE;0;;;;
0021013890;10113050;2;06/12/2012;1;0;1;65;;;;;;;;;65;1;AH;STORE;0;;;;
0021013903;10113115;2;07/12/2012;1;0;1;65;;;;;;;;;65;1;AH;STORE;0;;;;
0021013981;10139794;2;03/12/2013;1;26.7;1;62.3;;;;;;;;;62.3;1;AH;STORE;0;;;;
0021013981;10113601;2;13/12/2012;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
0021014032;10113986;2;16/12/2012;1;0;;;;;;;;;;;179;1;AH;STORE;0;;;;
0021014040;10114032;2;17/12/2012;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
0021014040;10055477;36;26/12/2012;1;0;;;;;;;;;;;220;1;AH;STORE;0;;;;
0021014043;10114050;2;17/12/2012;1;0;;;;;;;;;;;99;1;AH;STORE;0;;;;
0021014050;10114081;2;18/12/2012;2;0;2;124;;;;;;;;;124;1;AH;STORE;0;;;;
0021014079;10133146;2;26/07/2013;2;0;1;39.5;;;1;16.5;;;;;56;1;PE;STORE;1;;;;
0021014079;10114262;2;20/12/2012;1;0;;;;;;;;;1;59;59;1;AH;STORE;0;;;;
0021014079;10049637;4;20/07/2013;1;0;;;;;;;;;;;44.5;1;PE;STORE;1;;;;
0021014079;10042225;4;03/01/2013;3;97.8;1;41.4;;;;;83.3;1;;;159.2;1;AH;STORE;0;;;;
0021014079;10013383;975;07/09/2013;1;0;;;;;;;99;1;;;99;1;AH;STORE;0;;;;
0021014099;10990601;16;05/12/2013;2;41.4;1;48.3;;;;;;;;;96.6;1;AH;STORE;0;;;;
0021014099;10990323;16;28/11/2013;2;80.4;1;48.3;;;;;;;;;187.6;1;AH;STORE;0;;;;
0021014099;10989202;16;25/10/2013;1;0;;;;;1;52.5;;;;;52.5;1;AH;STORE;0;;;;
0021014099;10989166;16;24/10/2013;0;0;0;0;;;;;;;;;0;0;AH;STORE;0;;;;
0021014099;10989144;16;23/10/2013;2;0;2;131.3;;;;;;;;;131.3;1;AH;STORE;0;;;;
0021014099;10141169;2;21/12/2013;1;15.8;;;;;;;;;;;63.2;1;AH;STORE;0;;;;
0021014099;10139543;2;30/11/2013;0;0;0;0;;;;;;;;;0;0;AH;STORE;0;;;;
0021014099;310440430;821;29/09/2013;1;23.7;;;;;1;55.3;;;;;55.3;1;AH;WEB;0;;;;
0021014099;10131607;2;16/07/2013;1;9.48;;;;;1;37.92;;;;;37.92;1;PE;STORE;1;;;;
0021014099;10130364;2;08/07/2013;1;0;;;1;14.7;;;;;;;14.7;1;PE;STORE;1;;;;
0021014099;10125787;2;10/05/2013;3;53;;;;;2;122;;;1;0;122;1;PE;STORE;0;;;;
0021014099;10124777;2;19/04/2013;1;0;;;1;39;;;;;;;39;1;PE;STORE;0;;;;
0021014099;10122283;2;28/02/2013;1;13;1;52;;;;;;;;;52;1;PE;STORE;0;;;;
0021014099;10117590;2;16/01/2013;1;0;;;;;;;;;;;59.9;1;AH;STORE;1;;;;
0021014099;10114419;2;21/12/2012;1;0;1;59;;;;;;;;;59;1;AH;STORE;0;;;;
0021014099;10063580;37;22/07/2013;1;0;;;;;;;;;;;18.8;1;PE;STORE;1;;;;
0021014099;10053796;48;19/07/2013;4;0;;;;;;;;;;;106.2;1;PE;STORE;1;;;;
0021014099;10051524;48;22/06/2013;2;48.3;;;;;1;41.4;;;;;89.7;1;PE;STORE;0;;;;
0021014099;10044253;57;28/09/2013;1;19.5;1;45.5;;;;;;;;;45.5;1;AH;STORE;0;;;;
0021014111;10114520;2;22/12/2012;5;0;4;266;;;1;69;;;;;335;1;AH;STORE;0;;;;
0021014163;10114953;2;26/12/2012;1;0;;;;;;;79;1;;;79;1;AH;STORE;0;;;;
0021014174;10115055;2;28/12/2012;2;0;2;134;;;;;;;;;134;1;AH;STORE;0;;;;
0021014242;10132088;2;19/07/2013;1;1.47;;;;;;;;;;;13.23;1;PE;STORE;1;;;;
0021014242;10118253;2;21/01/2013;1;0;1;39.9;;;;;;;;;39.9;1;AH;STORE;1;;;;
0021014249;10118285;2;21/01/2013;1;0;;;;;;;;;;;59.9;1;AH;STORE;1;;;;
0021014249;10064981;37;16/09/2013;2;0;2;138;;;;;;;;;138;1;AH;STORE;0;;;;
0021014632;10123929;2;30/03/2013;2;0;1;59;;;;;;;1;45;104;1;PE;STORE;0;;;;
0021014681;10125514;2;04/05/2013;2;45;;;;;;;;;1;0;129;1;PE;STORE;0;;;;
0021014681;10124207;2;06/04/2013;3;0;3;185;;;;;;;;;185;1;PE;STORE;0;;;;
0021014705;10124311;2;09/04/2013;1;0;;;;;;;;;;;129;1;PE;STORE;0;;;;
0021014839;10125502;2;04/05/2013;1;0;;;1;39;;;;;;;39;1;PE;STORE;0;;;;
0021014839;10056677;48;09/11/2013;1;6.75;;;1;38.25;;;;;;;38.25;1;AH;STORE;0;;;;
0021015162;20008203;2;09/07/2013;1;0;;;;;1;55.2;;;;;55.2;1;PE;STORE;1;;;;
0021015162;10127855;2;22/06/2013;2;34.5;1;38.5;1;27;;;;;;;65.5;1;PE;STORE;0;;;;
0021015221;10134656;2;16/08/2013;1;0;;;;;;;89;1;;;89;1;AH;STORE;0;;;;
0021015231;310642956;821;22/12/2013;1;23.8;1;95.2;;;;;;;;;95.2;1;AH;WEB;0;;;;
0021015231;310611006;821;08/12/2013;1;29.7;1;69.3;;;;;;;;;69.3;1;AH;WEB;0;;;;
0021015231;10134787;2;19/08/2013;2;0;1;89;;;1;75;;;;;164;1;AH;STORE;0;;;;
0021015285;10135348;2;31/08/2013;3;0;1;69;;;;;;;;;153.8;1;AH;STORE;0;;;;
0021015346;310609933;821;06/12/2013;1;22.5;1;52.5;;;;;;;;;52.5;1;AH;WEB;0;;;;
0021015346;10135799;2;11/09/2013;1;0;;;;;;;;;;;119;1;AH;STORE;0;;;;
0021015405;10136186;2;21/09/2013;4;0;2;154;;;;;;;;;292;1;AH;STORE;0;;;;
0021015486;10136971;2;07/10/2013;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
0021015486;10009411;892;22/12/2013;1;0;;;;;1;79;;;;;79;1;AH;STORE;0;;;;
0021015574;10137521;2;19/10/2013;3;0;3;217;;;;;;;;;217;1;AH;STORE;0;;;;
0021015591;10137614;2;22/10/2013;1;0;;;;;;;99;1;;;99;1;AH;STORE;0;;;;
0021015745;10138542;2;09/11/2013;1;7.8;;;;;;;;;1;31.2;31.2;1;AH;STORE;0;;;;
0021015777;10138657;2;12/11/2013;1;13;;;1;52;;;;;;;52;1;AH;STORE;0;;;;
0021015898;10139190;2;23/11/2013;1;0;;;;;;;;;;;119;1;AH;STORE;0;;;;
0021015972;10139728;2;02/12/2013;2;32.7;;;;;;;76.3;1;;;141.3;1;AH;STORE;0;;;;
0021016135;10140975;2;19/12/2013;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
0021016212;10141525;2;27/12/2013;1;0;;;;;;;;;1;39;39;1;AH;STORE;0;;;;
0022000026;10136013;2;16/09/2013;1;0;1;89;;;;;;;;;89;1;AH;STORE;0;;;;
0022000026;10127056;2;06/06/2013;2;17.5;;;2;56.5;;;;;;;56.5;1;PE;STORE;0;;;;
0022000026;10126666;2;28/05/2013;-1;0;;;-1;-25;;;;;;;-25;-1;PE;STORE;0;;;;
0022000026;10126545;2;25/05/2013;1;0;;;1;25;;;;;;;25;1;PE;STORE;0;;;;
0030336934;10089334;3;07/12/2013;3;63.9;3;149.1;;;;;;;;;149.1;1;AH;STORE;0;;;;
0030336934;10086909;3;28/09/2013;2;40.2;2;93.8;;;;;;;;;93.8;1;AH;STORE;0;;;;
0030336934;10078003;3;22/03/2013;1;24;;;;;;;;;1;21;21;1;PE;STORE;0;;;;
0030336934;10071956;3;22/12/2012;1;24;1;21;;;;;;;;;21;1;AH;STORE;0;;;;
0030336934;10071806;3;21/12/2012;1;0;1;59;;;;;;;;;59;1;AH;STORE;0;;;;
0030336934;10069953;3;10/11/2012;2;34.2;1;48.3;;;;;;;1;31.5;79.8;1;AH;STORE;0;;;;
0030336934;10066759;3;04/09/2012;2;80;;;;;;;;;2;4;4;1;AH;STORE;0;;;;
0030336934;10065896;3;10/08/2012;2;0;;;;;2;104.9;;;;;104.9;1;AH;STORE;0;;;;
0030336934;10060733;3;08/06/2012;3;76.2;1;39;1;48.3;1;29.5;;;;;116.8;1;PE;STORE;0;;;;
0030336934;10060442;3;01/06/2012;4;0;2;120;;;2;150;;;;;270;1;PE;STORE;0;;;;
0030336934;10059756;3;15/05/2012;0;-8;;;1;39;;;;;;;-62;0;PE;STORE;0;;;;
0030336934;10059639;3;12/05/2012;1;8;;;;;;;;;;;101;1;PE;STORE;0;;;;
0030336934;10058266;3;07/04/2012;2;0;2;118;;;;;;;;;118;1;PE;STORE;0;;;;
0030336954;10154773;28;27/12/2012;2;46.7;2;87.3;;;;;;;;;87.3;1;AH;STORE;0;;;;
0030343524;10086727;3;25/09/2013;0;18.7;1;62.3;;;;;;;;;-4.7;0;AH;STORE;0;;;;
0030343524;10086628;3;23/09/2013;1;8;;;;;;;;;;;67;1;AH;STORE;0;;;;
0030343524;10082887;3;09/07/2013;2;0;;;;;1;38.5;62.3;1;;;100.8;1;PE;STORE;1;;;;
0030343524;10079833;3;16/05/2013;1;24;;;1;15;;;;;;;15;1;PE;STORE;0;;;;
0030343524;10078198;3;25/03/2013;1;0;;;;;;;59.5;1;;;59.5;1;PE;STORE;0;;;;
0030343524;10077068;3;25/02/2013;1;24;;;;;1;55;;;;;55;1;PE;STORE;0;;;;
0030343524;10072266;3;29/12/2012;1;23.7;;;;;;;;;;;55.3;1;AH;STORE;0;;;;
0030343524;10071753;3;20/12/2012;1;0;;;;;;;;;1;55;55;1;AH;STORE;0;;;;
0030343524;10069961;3;10/11/2012;1;17.7;1;41.3;;;;;;;;;41.3;1;AH;STORE;0;;;;
0030343524;10069384;3;30/10/2012;1;0;;;;;;;;;1;27.3;27.3;1;AH;STORE;0;;;;
0030343524;10055551;51;07/12/2013;1;12;1;73;;;;;;;;;73;1;AH;STORE;0;;;;
0030343524;10044651;51;21/11/2012;1;0;1;79;;;;;;;;;79;1;AH;STORE;0;;;;
0030343524;10043578;51;01/10/2012;1;17.7;;;;;;;;;;;41.3;1;AH;STORE;0;;;;
0030343615;10037585;51;03/03/2012;1;0;;;1;49;;;;;;;49;1;PE;STORE;0;;;;
0030343659;10056216;3;17/02/2012;1;0.9;;;;;;;;;1;8.1;8.1;1;AH;STORE;1;;;;
0030343666;10064142;3;19/07/2012;1;6.98;1;27.92;;;;;;;;;27.92;1;PE;STORE;1;;;;
0030343675;10076623;3;14/02/2013;1;0;;;;;;;;;;;79;1;AH;STORE;1;;;;
0030343675;10070352;3;22/11/2012;1;0;1;65;;;;;;;;;65;1;AH;STORE;0;;;;
0030343675;10057277;3;14/03/2012;2;0;;;;;;;99;1;1;49;148;1;PE;STORE;0;;;;
0030357803;10089530;3;11/12/2013;1;0;;;;;;;;;1;39;39;1;AH;STORE;0;;;;
0030357803;10055749;3;09/02/2012;2;3;1;15;1;12;;;;;;;27;1;AH;STORE;1;;;;
0030357803;10054618;3;24/01/2012;4;26.6;3;79.2;;;;;;;;;106.4;1;AH;STORE;1;;;;
0030357851;10088487;3;15/11/2013;3;55.4;2;110.4;;;;;;;;;221.6;1;AH;STORE;0;;;;
0030357851;10086620;3;23/09/2013;2;24;;;;;;;;;2;60;60;1;AH;STORE;0;;;;
0030357851;10073211;3;11/01/2013;2;0;1;29.9;;;1;49.9;;;;;79.8;1;AH;STORE;1;;;;
0030357851;10068332;3;05/10/2012;2;0;;;;;;;;;2;78;78;1;AH;STORE;0;;;;
0030357851;10060631;3;06/06/2012;6;136.8;;;2;59;1;29.5;;;1;15;193.2;1;PE;STORE;0;;;;
0030357851;10055749;51;18/12/2013;1;0;1;65;;;;;;;;;65;1;AH;STORE;0;;;;
0030357851;10055631;51;11/12/2013;3;0;3;203;;;;;;;;;203;1;AH;STORE;0;;;;
0030357851;10055106;51;13/11/2013;4;52;3;172;1;36;;;;;;;208;1;AH;STORE;0;;;;
0030357851;10088216;3;04/11/2013;1;24;;;;;;;;;;;51;1;AH;STORE;0;;;;
0030357851;10053776;51;04/09/2013;1;14.85;;;;;;;;;;;84.15;1;AH;STORE;0;;;;
0030357851;10050242;51;03/06/2013;4;0;;;1;39;1;55;;;;;198;1;PE;STORE;0;;;;
0030357851;10049662;51;29/04/2013;2;24;1;57;;;;;;;;;114;1;PE;STORE;0;;;;
0030357851;10048969;51;19/03/2013;2;24;1;51.39;1;18.61;;;;;;;70;1;PE;STORE;0;;;;
0030357851;10045676;51;08/01/2013;4;166.6;3;93.4;;;;;;;;;296.4;1;AH;STORE;0;;;;
0030357851;10044641;51;20/11/2012;2;40;1;49;;;;;;;1;49;98;1;AH;STORE;0;;;;
0030357851;10043565;51;01/10/2012;6;133.8;4;180.6;;;;;;;;;312.2;1;AH;STORE;0;;;;
0030357851;10042854;51;30/08/2012;3;34.95;;;;;1;75.65;;;1;31.2;162.05;1;AH;STORE;0;;;;
0030357851;10042853;51;30/08/2012;1;40;;;;;;;;;;;35;1;AH;STORE;0;;;;
0030357851;10039216;51;06/06/2012;3;66.2;;;1;19.5;1;48.3;;;;;106.8;1;PE;STORE;0;;;;
0030357851;10038521;51;24/04/2012;2;40;;;;;;;;;2;44;44;1;PE;STORE;0;;;;
0030357851;10037625;51;05/03/2012;1;24;1;31;;;;;;;;;31;1;PE;STORE;0;;;;
0030357851;10036574;51;26/01/2012;4;0;1;69;;;1;59;;;1;39;306;1;AH;STORE;1;;;;
0030358106;10081039;3;24/06/2013;3;82;1;29.5;;;1;45;;;;;127;1;PE;STORE;0;;;;
0030358106;10062723;3;04/07/2012;1;5;1;29.9;;;;;;;;;29.9;1;PE;STORE;1;;;;
0031000064;10068946;3;20/10/2012;2;0;2;130;;;;;;;;;130;1;AH;STORE;0;;;;
0031000064;10039449;51;19/06/2012;1;0;;;;;;;;;;;59;1;PE;STORE;0;;;;
0031000100;10088756;3;26/11/2013;1;0;;;;;;;;;1;45;45;1;AH;STORE;0;;;;
0031000100;10079733;3;14/05/2013;2;12;;;2;86;;;;;;;86;1;PE;STORE;0;;;;
0031000100;10077884;3;20/03/2013;1;24;1;71;;;;;;;;;71;1;PE;STORE;0;;;;
0031000100;10071764;3;20/12/2012;1;8;;;;;;;;;1;31;31;1;AH;STORE;0;;;;
0031000100;10071343;3;13/12/2012;2;35.4;1;55.3;;;;;;;1;27.3;82.6;1;AH;STORE;0;;;;
0031000100;10071311;3;13/12/2012;1;25.5;1;59.5;;;;;;;;;59.5;1;AH;STORE;0;;;;
0031000100;10070612;3;28/11/2012;1;0;;;;;;;;;1;38.5;38.5;1;AH;STORE;0;;;;
0031000100;10069904;3;09/11/2012;1;0;;;;;;;;;1;55;55;1;AH;STORE;0;;;;
0031000100;10064268;3;20/07/2012;4;21.92;2;47.84;;;1;23.92;;;1;15.92;87.68;1;PE;STORE;1;;;;
0031000100;10061854;3;28/06/2012;4;16.46;;;1;31.41;;;71.91;1;1;17.91;148.14;1;PE;STORE;1;;;;
0031000100;10059677;3;12/05/2012;1;12;;;;;1;47;;;;;47;1;PE;STORE;0;;;;
0031000100;10039291;51;08/06/2012;3;72.6;3;110.4;;;;;;;;;110.4;1;PE;STORE;0;;;;
0031000541;10047738;51;30/01/2013;1;0;;;1;14.9;;;;;;;14.9;1;AH;STORE;1;;;;
0031000541;10052548;3;07/01/2012;2;75;2;75;;;;;;;;;75;1;AH;STORE;0;;;;
0031000541;10007854;922;05/10/2013;1;0;1;69.3;;;;;;;;;69.3;1;AH;STORE;0;;;;
0031000541;10041822;51;27/07/2012;2;0;1;19.9;1;19.9;;;;;;;39.8;1;PE;STORE;1;;;;
0031000566;10097097;7;17/12/2012;3;65;3;134;;;;;;;;;134;1;AH;STORE;0;;;;
0031000566;10069748;7;17/01/2012;1;9;;;;;;;;;;;81;1;AH;STORE;1;;;;
0031000566;20038895;28;20/01/2012;2;0;1;30;1;14;;;;;;;44;1;AH;STORE;1;;;;
0031000682;10084822;50;02/02/2013;2;0;;;;;;;39.9;1;;;109.8;1;AH;STORE;1;;;;
0031001075;10077962;3;21/03/2013;1;0;;;;;1;65;;;;;65;1;PE;STORE;0;;;;
0031001093;10078850;3;17/04/2013;1;5.7;;;1;13.3;;;;;;;13.3;1;PE;STORE;0;;;;
0031001093;10078849;3;17/04/2013;-1;-5.7;;;-1;-13.3;;;;;;;-13.3;-1;PE;STORE;0;;;;
0031001093;10089268;3;07/12/2013;1;29.7;;;;;;;69.3;1;;;69.3;1;AH;STORE;0;;;;
0031001093;310007455;821;02/12/2012;1;59.7;;;;;;;;;;;139.3;1;AH;WEB;0;;;;
0031001093;310015659;821;17/01/2013;3;104.3;1;29.9;1;14.9;;;;;;;74.7;1;AH;WEB;1;;;;
0031001093;10045614;51;03/01/2013;3;68.8;1;62.3;1;14.5;1;41.4;;;;;118.2;1;AH;STORE;0;;;;
0031001093;10067181;3;13/09/2012;2;32.4;1;48.3;1;27.3;;;;;;;75.6;1;AH;STORE;0;;;;
0031001093;10062012;3;29/06/2012;2;6.98;2;62.82;;;;;;;;;62.82;1;PE;STORE;1;;;;
0031001093;10060405;3;31/05/2012;2;17.4;;;2;40.6;;;;;;;40.6;1;PE;STORE;0;;;;
0031001093;10078848;3;17/04/2013;2;25.2;1;45.5;1;13.3;;;;;;;58.8;1;PE;STORE;0;;;;
0031001093;10040224;51;03/07/2012;1;0;;;;;1;54.9;;;;;54.9;1;PE;STORE;1;;;;
0031001093;10058427;3;12/04/2012;1;10.5;;;1;24.5;;;;;;;24.5;1;PE;STORE;0;;;;
0031001093;10037930;51;22/03/2012;0;0;;;;;;;;;;;0;0;PE;STORE;0;;;;
0031001093;10037929;51;22/03/2012;2;24;;;;;;;;;;;203;1;PE;STORE;0;;;;
0031001093;10030345;993;28/09/2012;1;24;;;1;21;;;;;;;21;1;AH;STORE;0;;;;
0031001093;10033147;44;14/01/2012;1;2.9;1;26.1;;;;;;;;;26.1;1;AH;STORE;1;;;;
0031001093;10018380;942;05/07/2013;1;0;;;;;;;44.5;1;;;44.5;1;PE;STORE;1;;;;
0031001093;10033149;44;14/01/2012;2;7.4;1;33.3;;;;;;;;;66.6;1;AH;STORE;1;;;;
0031001398;10085975;3;29/08/2013;1;11.25;;;;;1;63.75;;;;;63.75;1;AH;STORE;0;;;;
0031001398;10069790;3;07/11/2012;1;19.5;1;45.5;;;;;;;;;45.5;1;AH;STORE;0;;;;
0031001398;10023683;56;06/01/2012;1;0;;;;;;;99;1;;;99;1;AH;STORE;0;;;;
0031001398;10080805;3;18/06/2013;2;42.3;;;1;23.4;;;62.3;1;;;85.7;1;PE;STORE;0;;;;
0031001398;10068683;3;13/10/2012;1;0;1;69;;;;;;;;;69;1;AH;STORE;0;;;;
0031001460;10070463;3;24/11/2012;1;0;1;45.5;;;;;;;;;45.5;1;AH;STORE;0;;;;
0031001460;10069981;3;10/11/2012;2;31.2;1;45.5;;;;;;;1;27.3;72.8;1;AH;STORE;0;;;;
0031001460;10055855;3;10/02/2012;2;14.8;;;1;12;;;;;;;59.2;1;AH;STORE;1;;;;
0031001505;10064476;3;21/07/2012;4;28.92;2;67.84;1;23.92;;;;;;;115.68;1;PE;STORE;1;;;;
0031001505;10066131;3;18/08/2012;1;11.85;;;;;;;;;;;67.15;1;AH;STORE;0;;;;
0031001505;10038308;811;10/11/2012;2;0;1;65;;;;;;;;;204;1;AH;STORE;0;;;;
0031001505;10055736;18;30/04/2013;2;0;2;104;;;;;;;;;104;1;PE;STORE;0;;;;
0031001633;10054430;3;21/01/2012;2;20.7;1;28.9;;;;;;;;;117.3;1;AH;STORE;1;;;;
0031001633;10038080;51;30/03/2012;1;0;;;;;;;;;;;55.3;1;PE;STORE;0;;;;
0031001640;10078622;3;10/04/2013;1;0;1;59;;;;;;;;;59;1;PE;STORE;0;;;;
0031001644;10041653;51;25/07/2012;1;0;;;;;1;29.9;;;;;29.9;1;PE;STORE;1;;;;
0031001657;10064261;3;20/07/2012;1;15.98;;;;;;;;;;;63.92;1;PE;STORE;1;;;;
0031001657;10053735;51;02/09/2013;1;0;;;1;35;;;;;;;35;1;AH;STORE;0;;;;
0031001933;10074186;3;18/01/2013;4;0;1;19.9;;;;;;;1;34.9;184.6;1;AH;STORE;1;;;;
0031001933;10070435;3;24/11/2012;1;0;;;;;;;;;1;39;39;1;AH;STORE;0;;;;
0031001933;10070434;3;24/11/2012;1;12;;;;;;;;;1;27;27;1;AH;STORE;0;;;;
0031001933;10066221;3;21/08/2012;2;12.25;;;2;57.75;;;;;;;57.75;1;AH;STORE;0;;;;
0031001933;10079468;3;07/05/2013;1;12;;;1;27;;;;;;;27;1;PE;STORE;0;;;;
0031001933;10061152;3;19/06/2012;3;63.2;1;33;1;17.5;;;55.3;1;;;105.8;1;PE;STORE;0;;;;
0031001933;10059782;3;16/05/2012;1;8;;;1;27;;;;;;;27;1;PE;STORE;0;;;;
0031001933;10056650;3;29/02/2012;1;12;1;43;;;;;;;;;43;1;AH;STORE;1;;;;
0031001933;10066220;3;21/08/2012;1;40;;;;;;;;;;;19;1;AH;STORE;0;;;;
0031001933;10055129;3;30/01/2012;2;21.6;1;27.2;;;;;;;;;86.4;1;AH;STORE;1;;;;
0031001933;10059201;3;30/04/2012;2;16;;;2;64;;;;;;;64;1;PE;STORE;0;;;;
0031001933;10077212;3;01/03/2013;1;10.35;1;58.65;;;;;;;;;58.65;1;PE;STORE;0;;;;
0031002062;10077631;3;13/03/2013;1;0;1;75;;;;;;;;;75;1;PE;STORE;0;;;;
0031002062;10071786;3;21/12/2012;1;8;;;;;;;;;1;1;1;1;AH;STORE;0;;;;
0031002062;10043740;36;06/03/2012;1;10.35;1;58.65;;;;;;;;;58.65;1;PE;STORE;0;;;;
0031002238;10076999;3;22/02/2013;1;24;;;1;21;;;;;;;21;1;PE;STORE;0;;;;
0031002238;10086771;3;26/09/2013;1;17.7;;;;;;;;;;;41.3;1;AH;STORE;0;;;;
0031002238;10069308;3;27/10/2012;3;0;1;75;;;;;;;1;31.5;203.8;1;AH;STORE;0;;;;
0031002238;10075283;3;28/01/2013;1;0;;;;;;;;;;;39.9;1;AH;STORE;1;;;;
0031002293;10064171;3;19/07/2012;1;5.98;;;;;1;23.92;;;;;23.92;1;PE;STORE;1;;;;
0031002301;10099604;52;02/05/2013;3;0;;;3;129;;;;;;;129;1;PE;STORE;0;;;;
0031002411;10071943;3;22/12/2012;2;0;;;;;;;;;2;84;84;1;AH;STORE;0;;;;
0031002411;10054684;51;23/10/2013;1;0;;;;;;;62.3;1;;;62.3;1;AH;STORE;0;;;;
0031002782;10078191;3;25/03/2013;1;0;1;41.3;;;;;;;;;41.3;1;PE;STORE;0;;;;
0031002818;10089935;3;21/12/2013;2;37.7;2;116.3;;;;;;;;;116.3;1;AH;STORE;0;;;;
0031002818;10089891;3;20/12/2013;2;0;1;59;;;;;99;1;;;158;1;AH;STORE;0;;;;
0031002818;10088378;3;09/11/2013;1;7.8;;;1;31.2;;;;;;;31.2;1;AH;STORE;0;;;;
0031002818;10078033;3;22/03/2013;2;40;;;1;13.06;;;74.94;1;;;88;1;PE;STORE;0;;;;
0031002818;10077496;3;09/03/2013;3;25.35;1;58.65;1;21.25;1;63.75;;;;;143.65;1;PE;STORE;0;;;;
0031002818;10074809;3;24/01/2013;2;0;;;1;9.9;;;;;;;39.8;1;AH;STORE;1;;;;
0031002818;10071390;3;13/12/2012;2;56.4;1;48.3;;;;;83.3;1;;;131.6;1;AH;STORE;0;;;;
0031002818;10067930;3;29/09/2012;1;40;;;;;;;;;;;69;1;AH;STORE;0;;;;
0031002818;10061392;3;23/06/2012;3;85.8;1;29.5;;;1;35.4;76.3;1;;;141.2;1;PE;STORE;0;;;;
0031002818;10059215;3;30/04/2012;2;20.8;1;52;1;31.2;;;;;;;83.2;1;PE;STORE;0;;;;
0031002818;10052570;3;09/01/2012;2;62;2;62;;;;;;;;;62;1;AH;STORE;0;;;;
