ID_CLIENT;CIVILITE;DATE_NAIS;DATE_CREATION;CODE_POSTAL;FLAG_EMAIL;FLAG_MOBILE;NB_ENFANT;OPTIN_EMAIL;OPTIN_SMS;FLAG_ADRESSE;NPAI_ADRESSE
0041004281;3;14/11/1999;05/03/2013;74000;1;0;;;;;
0041004283;3;25/07/1971;05/03/2013;74940;1;1;;;;;
0041004317;2;;20/03/2013;74600;0;1;;;;;
0041004358;2;;30/03/2013;01510;0;1;;;;;
0041004376;2;;04/04/2013;74940;1;0;;;;;
0041004427;2;;17/04/2013;01170;1;1;;;;;
0041004477;2;;03/05/2013;74940;0;1;;;;;
0041004492;3;03/09/1993;07/05/2013;75002;1;1;;;;;
0041004573;2;;30/05/2013;74940;0;0;;;;;
0041004609;2;;12/06/2013;74700;1;1;;;;;
0041004618;2;;15/06/2013;74400;1;0;;;;;
0041004626;2;;20/06/2013;74230;1;0;;;;;
0041004711;2;;02/07/2013;.;1;0;;;;;
0041004715;3;16/07/1996;02/07/2013;74350;1;1;;;;;
0041004730;3;05/03/1969;04/07/2013;73630;1;1;;;;;
0041004761;2;17/06/1984;12/07/2013;74000;1;1;;;;;
0041004763;3;29/10/1994;12/07/2013;74410;1;1;;;;;
0041004799;2;;19/07/2013;74000;1;0;;;;;
0041004809;2;08/08/1968;22/07/2013;74600;1;0;;;;;
0041004833;3;02/08/1979;29/07/2013;79210;1;0;;;;;
0041004863;3;01/12/1971;10/08/2013;74800;1;1;;;;;
0041004960;3;15/11/1982;25/09/2013;74370;1;0;;;;;
0041004966;2;;28/09/2013;74410;1;0;;;;;
0041005059;2;;02/11/2013;74960;1;0;;;;;
0041005117;2;;15/11/2013;74000;1;0;;;;;
0041005169;2;;30/11/2013;.;1;0;;;;;
0041005271;2;05/01/1942;31/12/2013;74000;1;0;;;;;
0041005340;3;;16/01/2014;74210;1;0;;;;;
0041005369;3;;22/01/2014;74230;1;0;;;;;
0060000038;2;;21/11/2009;24150;1;1;;;;;
0060336985;2;;28/11/2008;75014;1;0;;;;;
0060336996;2;;29/11/2008;75017;0;0;;;;;
0060337054;2;;06/12/2008;75005;0;0;;;;;
0060355510;2;;09/01/2009;75019;0;1;;;;;
0060355694;2;;09/04/2009;75010;0;0;;;;;
0060355797;2;;03/04/2009;75006;0;0;;;;;
0060355807;3;08/11/1979;13/05/2009;78400;1;1;;;;;
0060355808;2;;13/05/2009;75015;1;1;;;;;
0060355946;3;;18/06/2009;75009;0;0;;;;;
0060355976;3;;20/08/2009;94400;0;0;;;;;
0060356013;3;;26/08/2009;92600;0;0;;;;;
0060356035;3;;13/10/2009;94170;0;1;;;;;
0061000051;2;;09/12/2009;94130;1;0;;;;;
0061000064;3;;24/12/2009;.;0;0;;;;;
0061000094;2;;09/03/2010;92100;0;0;;;;;
0061000097;2;;13/03/2010;92130;0;0;;;;;
0061000201;3;;22/04/2010;75009;1;0;;;;;
0061000227;2;;03/05/2010;75006;1;1;;;;;
0061000232;3;;06/05/2010;75006;0;0;;;;;
0061000259;2;;17/05/2010;92140;0;0;;;;;
0061000260;2;;18/05/2010;94410;0;0;;;;;
0061000265;2;;21/05/2010;13008;0;1;;;;;
0061000288;2;;28/05/2010;91540;1;1;;;;;
0061000336;2;;17/06/2010;75007;1;1;;;;;
0061000393;2;;23/08/2010;94800;1;0;;;;;
0061000398;2;;24/08/2010;75005;0;1;;;;;
0061000407;2;;28/08/2010;75016;1;0;;;;;
0061000574;2;;26/10/2010;92160;1;1;;;;;
0061000580;2;14/09/1991;27/10/2010;83220;1;1;;;;;
0061000611;2;;02/11/2010;94000;1;1;;;;;
0061000648;2;;16/11/2010;75004;1;1;;;;;
0061000682;2;;01/12/2010;75116;0;1;;;;;
0061000709;3;25/12/1982;16/12/2010;92320;0;1;;;;;
0061000798;3;;07/02/2011;94700;1;1;;;;;
0061000803;3;;08/02/2011;93300;1;1;;;;;
0061000848;2;;05/03/2011;30900;1;1;;;;;
0061001026;2;;14/05/2011;75006;0;0;;;;;
0061001035;2;;18/05/2011;75014;0;0;;;;;
0061001155;3;;14/07/2011;92150;1;1;;;;;
0061001181;2;;19/07/2011;75014;1;1;;;;;
0061001195;2;;21/07/2011;75011;1;0;;;;;
0061001197;2;;21/07/2011;89300;1;1;;;;;
0061001339;2;;17/09/2011;75015;0;1;;;;;
0061001384;2;;07/10/2011;75005;0;0;;;;;
0061001402;2;;13/10/2011;92120;0;0;;;;;
0061001414;2;;18/10/2011;92100;1;0;;;;;
0061001421;3;;22/10/2011;75005;0;1;;;;;
0061001505;2;;24/11/2011;92340;1;0;;;;;
0061001529;2;;02/12/2011;75005;1;1;;;;;
0061001815;2;;26/04/2012;94160;0;1;;;;;
0061001891;2;;26/05/2012;92500;0;0;;;;;
0061001908;2;;01/06/2012;75007;1;1;;;;;
0061001974;2;;11/07/2012;75014;1;1;;;;;
0061002106;2;;15/09/2012;75014;0;1;;;;;
0061002282;2;;06/11/2012;04310;0;1;;;;;
0061002302;2;;15/11/2012;75006;0;1;;;;;
0061002325;2;;23/11/2012;75013;1;0;;;;;
0061002344;2;;28/11/2012;75007;0;0;;;;;
0061002345;2;;28/11/2012;94400;0;1;;;;;
0061002478;2;;02/03/2013;75016;0;1;;;;;
0061002510;2;;18/03/2013;75014;1;0;;;;;
0061002556;2;;13/04/2013;92120;1;1;;;;;
0061002591;2;;04/05/2013;75005;1;0;;;;;
0061002608;2;;25/05/2013;75007;1;1;;;;;
0061002620;2;;01/06/2013;76100;1;1;;;;;
0061002723;2;;14/09/2013;75014;1;0;;;;;
0061002803;2;;24/10/2013;75006;1;0;;;;;
0061002813;2;;30/10/2013;92120;1;0;;;;;
0071000014;2;;02/12/2008;95400;1;0;;;;;
0071000197;1;27/11/1988;30/12/2008;91190;0;1;;;;;
0071008162;2;;27/01/2009;93140;0;0;;;;;
0071008183;2;;31/01/2009;77210;0;0;;;;;
0071008190;2;;02/02/2009;75018;0;1;;;;;
0071008283;1;26/09/1984;09/02/2009;94800;0;0;;;;;
0071008331;2;27/05/1964;13/02/2009;83200;0;0;;;;;
0071008407;2;08/02/1962;20/02/2009;94340;0;1;;;;;
0071008408;2;19/03/1973;20/02/2009;75014;0;0;;;;;
0071008410;1;15/07/1987;20/02/2009;33000;0;1;;;;;
0071008543;2;;11/03/2009;92330;0;0;;;;;
0071008553;3;;12/03/2009;75002;1;0;;;;;
0071008574;2;;14/03/2009;93600;0;1;;;;;
0071008645;2;18/05/1977;28/03/2009;75018;0;1;;;;;
0071008817;2;;08/05/2009;93200;0;1;;;;;
0071008860;1;27/08/1977;21/05/2009;75017;0;1;;;;;
0071008915;2;03/04/1989;01/06/2009;50440;1;1;;;;;
0071008931;1;;15/05/2009;75015;1;1;;;;;
0071008943;3;06/11/1984;05/06/2009;78420;0;1;;;;;
0071008953;3;15/04/1990;09/06/2009;94240;1;1;;;;;
0071008969;2;;09/06/2009;77930;0;0;;;;;
0071009048;2;;12/06/2009;95450;1;0;;;;;
0071009082;3;;13/06/2009;95300;1;0;;;;;
0071009088;3;31/05/1979;13/06/2009;94440;0;1;;;;;
0071009179;3;;20/06/2009;75002;0;0;;;;;
0071009331;2;16/10/1985;28/08/2009;92270;0;0;;;;;
0071009390;3;15/12/1990;10/09/2009;91130;1;1;;;;;
0071009415;2;03/09/1987;05/10/2009;.;0;0;;;;;
0071009464;2;;20/10/2009;75014;1;0;;;;;
0071009497;2;04/08/1972;23/10/2009;75020;1;1;;;;;
0071009512;2;15/06/1989;26/10/2009;59800;1;1;;;;;
0071009561;2;;31/10/2009;75018;0;1;;;;;
0071009571;3;18/06/1982;31/10/2009;75020;1;1;;;;;
0071009700;3;28/11/1984;28/12/2009;75009;1;1;;;;;
0071009758;2;;04/02/2010;75003;0;1;;;;;
0071009769;2;;10/02/2010;75009;1;1;;;;;
0071009859;2;;24/02/2010;75011;0;1;;;;;
0071009864;2;;24/02/2010;75014;0;1;;;;;
0071009866;2;09/09/1948;25/02/2010;94120;0;1;;;;;
0071009881;2;13/03/1985;26/02/2010;93500;0;1;;;;;
0071009956;2;;06/03/2010;75020;1;0;;;;;
0071010011;2;;12/03/2010;91860;0;1;;;;;
0071010214;2;19/05/2000;16/04/2010;.;0;1;;;;;
0071010260;3;;05/05/2010;95140;1;0;;;;;
0071010273;3;;07/05/2010;75014;1;1;;;;;
0071010319;2;;15/05/2010;75001;0;0;;;;;
0071010437;2;;17/06/2010;.;0;0;;;;;
0071010468;2;05/11/1966;23/06/2010;93160;0;0;;;;;
0071010566;2;02/08/1983;04/09/2010;75020;1;1;;;;;
0071010699;2;;21/09/2010;94130;0;1;;;;;
0071010718;2;;24/09/2010;75015;0;1;;;;;
0071010847;3;;11/10/2010;91230;0;1;;;;;
0071010888;3;;15/10/2010;75014;0;0;;;;;
0071010890;3;;15/10/2010;75008;0;1;;;;;
0071010909;2;16/07/1963;16/10/2010;75012;0;1;;;;;
0071010932;3;03/04/1984;20/10/2010;68000;0;1;;;;;
0071010981;3;;23/10/2010;75020;1;0;;;;;
0071011036;2;;29/10/2010;75019;0;1;;;;;
0071011092;2;;05/11/2010;93300;0;1;;;;;
0071011151;2;;10/11/2010;77100;1;0;;;;;
0071011186;2;;12/11/2010;95350;1;0;;;;;
0071011187;2;;12/11/2010;75001;1;0;;;;;
0071011188;2;;12/11/2010;94100;1;0;;;;;
0071011213;2;;18/11/2010;75014;1;1;;;;;
0071011277;2;;27/11/2010;75019;1;1;;;;;
0071011361;2;;11/12/2010;94350;1;1;;;;;
0071011372;2;;12/12/2010;75010;1;0;;;;;
0071011383;2;;13/12/2010;78220;1;1;;;;;
0071011408;2;;18/12/2010;75004;1;0;;;;;
0071011500;2;;27/12/2010;75010;1;0;;;;;
0071011547;2;;05/01/2011;75009;0;0;;;;;
0071011578;2;24/02/1977;20/01/2011;.;0;1;;;;;
0071011615;2;;12/02/2011;75012;1;0;;;;;
0071011716;2;;25/02/2011;94400;0;1;;;;;
0071011796;2;22/12/1983;05/03/2011;75011;1;1;;;;;
0071011859;2;;14/03/2011;.;0;0;;;;;
0071011899;2;;19/03/2011;79160;0;1;;;;;
0071011901;3;06/07/1987;19/03/2011;75004;1;1;;;;;
0071011935;2;;24/03/2011;78420;1;1;;;;;
0071011963;3;;26/03/2011;75013;1;1;;;;;
0071012107;3;31/05/1982;11/04/2011;75015;1;0;;;;;
0071012158;3;;16/04/2011;75010;1;0;;;;;
0071012166;2;;16/04/2011;75007;1;0;;;;;
0071012171;2;20/08/1976;18/04/2011;75015;1;1;;;;;
0071012216;2;;23/04/2011;75003;1;1;;;;;
0071012298;2;;07/05/2011;92120;1;0;;;;;
0071012337;2;;12/05/2011;75010;1;0;;;;;
0071012350;2;18/04/1977;13/05/2011;.;1;1;;;;;
0071012357;2;11/02/1974;14/05/2011;92260;1;1;;;;;
0071012456;2;30/12/1974;25/05/2011;92700;1;1;;;;;
0071012668;2;;28/06/2011;92100;0;1;;;;;
0071012722;2;;18/07/2011;75019;1;1;;;;;
0071012791;2;27/08/1973;02/08/2011;94410;1;1;;;;;
0071012894;2;;19/08/2011;17220;1;0;;;;;
0071012956;2;;02/09/2011;78400;1;1;;;;;
0071012993;2;;08/09/2011;93300;1;1;;;;;
0071013003;2;;10/09/2011;94210;0;1;;;;;
0071013096;2;04/05/1964;06/10/2011;91800;0;1;;;;;
0071013110;3;;10/10/2011;92160;0;1;;;;;
0071013149;2;11/10/1987;18/10/2011;59000;0;1;;;;;
0071013177;2;25/02/1986;22/10/2011;75012;1;0;;;;;
0071013229;2;;29/10/2011;94110;0;1;;;;;
0071013256;2;;03/11/2011;92130;1;1;;;;;
0071013295;2;;10/11/2011;94140;0;1;;;;;
0071013300;2;;10/11/2011;94140;1;0;;;;;
0071013460;2;;02/12/2011;91800;0;1;;;;;
0071013485;2;;06/12/2011;91700;0;1;;;;;
0071013504;2;;08/12/2011;75018;1;1;;;;;
0071013662;2;;26/12/2011;95110;0;1;;;;;
0071013717;3;;13/01/2012;92120;0;1;;;;;
0071013730;3;;13/01/2012;75004;0;1;;;;;
0071013748;3;;16/01/2012;93200;0;1;;;;;
0071013767;2;;20/01/2012;94100;1;1;;;;;
0071013779;2;;01/02/2012;75019;1;1;;;;;
0071013838;2;;16/02/2012;91000;1;0;;;;;
0071013866;3;26/07/1992;17/02/2012;94800;0;1;;;;;
0071013880;2;;18/02/2012;35000;0;1;;;;;
0071013954;3;23/09/1976;25/02/2012;75015;0;1;;;;;
0071014124;2;26/08/1972;19/03/2012;77186;0;1;;;;;
0071014139;3;19/06/1984;21/03/2012;92330;0;1;;;;;
0071014207;2;;28/03/2012;92300;1;1;;;;;
0071014226;2;;30/03/2012;60750;1;1;;;;;
0071014292;2;;05/04/2012;93210;1;1;;;;;
0071014452;3;11/10/1986;21/04/2012;75015;1;1;;;;;
0071014460;2;17/02/1985;23/04/2012;75005;1;0;;;;;
0071014498;2;;27/04/2012;92160;1;0;;;;;
0071014590;2;;05/05/2012;75013;0;1;;;;;
0071014613;2;;09/05/2012;95380;1;1;;;;;
0071014630;2;;10/05/2012;92130;1;0;;;;;
0071014657;2;;12/05/2012;94800;1;0;;;;;
0071014736;2;;22/05/2012;92400;0;0;;;;;
0071014737;2;07/12/1989;22/05/2012;93110;0;0;;;;;
0071014941;2;25/09/1984;15/06/2012;75016;1;1;;;;;
0071015016;2;07/12/1982;05/07/2012;75012;1;0;;;;;
0071015131;3;13/02/1986;11/07/2012;75009;0;1;;;;;
0071015144;2;19/02/1990;11/07/2012;75006;1;1;;;;;
0071015163;2;28/08/1975;12/07/2012;68740;1;1;;;;;
0071015217;2;05/05/1981;16/07/2012;92170;0;1;;;;;
0071015232;2;05/12/1984;16/07/2012;94360;0;1;;;;;
0071015300;2;;20/07/2012;78460;0;1;;;;;
0071015374;2;;24/07/2012;91300;0;1;;;;;
0071015382;2;;24/07/2012;77600;1;1;;;;;
0071015486;2;14/01/1987;28/07/2012;92500;0;1;;;;;
0071015494;2;;28/07/2012;75005;0;1;;;;;
0071015527;2;15/07/1966;30/07/2012;75020;0;1;;;;;
0071015555;2;;31/07/2012;93270;0;1;;;;;
0071015608;2;;02/08/2012;95400;0;1;;;;;
0071015773;2;;14/08/2012;75012;0;1;;;;;
0071015777;2;;14/08/2012;75002;0;1;;;;;
0071015799;2;;17/08/2012;75017;0;0;;;;;
0071015802;2;;17/08/2012;75010;1;1;;;;;
0071015828;2;15/09/1995;20/08/2012;91450;0;1;;;;;
0071015902;2;;24/08/2012;75020;0;1;;;;;
0071015922;3;17/05/1985;25/08/2012;27200;0;1;;;;;
0071015983;2;;31/08/2012;93170;1;1;;;;;
0071015987;2;12/11/1983;31/08/2012;75013;0;1;;;;;
0071016029;2;;03/09/2012;75013;0;1;;;;;
0071016070;2;;06/09/2012;31000;1;1;;;;;
0071016197;2;;18/09/2012;75019;0;1;;;;;
0071016304;2;;27/09/2012;93190;1;1;;;;;
0071016313;2;;28/09/2012;.;1;1;;;;;
0071016412;2;;06/10/2012;75017;1;1;;;;;
0071016583;2;27/03/1990;20/10/2012;92100;0;1;;;;;
0071016638;2;;25/10/2012;75020;1;0;;;;;
0071016711;2;;30/10/2012;95880;0;1;;;;;
0071016755;2;;03/11/2012;95240;1;0;;;;;
0071016820;2;;09/11/2012;94000;1;1;;;;;
0071016863;2;;14/11/2012;93420;1;1;;;;;
0071016870;2;;15/11/2012;.;1;1;;;;;
0071016883;2;;17/11/2012;.;1;1;;;;;
0071016906;2;;20/11/2012;75011;1;0;;;;;
0071016939;2;;23/11/2012;.;1;1;;;;;
0071017018;2;16/06/1993;01/12/2012;95240;1;0;;;;;
0071017050;2;;06/12/2012;95400;1;1;;;;;
0071017163;2;;15/12/2012;97230;1;0;;;;;
0071017346;2;;03/01/2013;75004;0;1;;;;;
0071017348;2;;03/01/2013;75012;1;1;;;;;
0071017353;2;;04/01/2013;94000;0;1;;;;;
0071017853;2;;12/04/2013;94470;1;1;;;;;
0071017935;2;;25/04/2013;75010;1;0;;;;;
0071018022;2;;08/05/2013;75019;0;1;;;;;
0071018098;2;17/01/1961;18/05/2013;52000;0;1;;;;;
0071018144;2;05/02/1989;25/05/2013;75015;1;1;;;;;
0071018146;2;27/11/1991;25/05/2013;75012;1;1;;;;;
0071018163;2;13/09/1962;28/05/2013;94270;1;0;;;;;
0071018180;2;14/08/1982;30/05/2013;91800;1;1;;;;;
0071018193;2;;31/05/2013;95410;1;1;;;;;
0071018211;2;;04/06/2013;75003;0;0;;;;;
0071018216;2;;05/06/2013;93300;0;1;;;;;
0071018234;2;10/01/1981;08/06/2013;75018;1;0;;;;;
0071018307;2;;24/06/2013;75003;1;0;;;;;
0071018334;2;22/02/1961;09/07/2013;91300;1;0;;;;;
0071018553;2;10/10/1989;31/08/2013;75002;1;1;;;;;
0071018599;2;;14/09/2013;77300;1;1;;;;;
0071018639;2;;21/09/2013;75014;1;0;;;;;
0071018775;2;;22/11/2013;94360;1;1;;;;;
0071018793;2;23/06/1981;29/11/2013;75012;1;0;;;;;
0071018835;2;;17/12/2013;75018;0;1;;;;;
0072000029;2;;12/06/2009;00005;0;0;;;;;
0072000183;2;;01/04/2010;93100;0;1;;;;;
0072000214;2;26/04/2000;15/04/2010;.;0;1;;;;;
0072000323;2;19/08/1979;17/12/2010;94100;1;1;;;;;
0072000336;2;11/11/1980;22/12/2010;75020;0;1;;;;;
0072000424;2;10/09/1972;23/06/2011;94210;1;1;;;;;
0072000453;2;;25/06/2011;92120;0;1;;;;;
0072000455;2;10/04/1978;28/06/2011;92350;1;0;;;;;
0072000476;2;08/04/1988;30/06/2011;91080;0;1;;;;;
0072000495;2;17/11/1963;02/07/2011;91800;1;1;;;;;
0072000529;2;;20/09/2011;94120;0;1;;;;;
0072000610;2;;24/10/2011;95340;0;1;;;;;
0072000712;2;;16/12/2011;75011;0;1;;;;;
0072000756;2;;22/02/2012;77178;1;1;;;;;
0072000770;3;07/02/1988;10/03/2012;75019;0;1;;;;;
0072000862;2;;02/11/2012;60530;1;1;;;;;
0072000883;2;;08/12/2012;78000;1;1;;;;;
0072000894;2;;19/12/2012;93200;1;1;;;;;
0072000984;2;;22/06/2013;44115;1;1;;;;;
0072001044;2;22/12/1991;16/07/2013;93200;0;1;;;;;
0072001054;2;15/11/1984;16/07/2013;92150;1;1;;;;;
0072001067;2;;22/07/2013;75014;1;0;;;;;
0072001209;2;;06/11/2013;.;1;0;;;;;
0072001392;2;;06/12/2013;93350;1;1;;;;;
0072001404;2;06/06/1962;07/12/2013;.;1;1;;;;;
0072001432;2;;13/12/2013;94700;1;1;;;;;
0072001466;2;25/09/1975;19/12/2013;.;1;0;;;;;
0080200829;3;29/01/1984;05/05/2008;94200;0;0;;;;;
0080336878;1;28/10/1990;27/11/2008;37000;0;1;;;;;
0080336930;2;;09/12/2008;75116;0;0;;;;;
0080343479;3;10/02/1986;31/12/2008;10000;1;0;;;;;
0080343526;2;;28/01/2009;75019;0;1;;;;;
0080343566;2;;01/04/2009;95680;1;0;;;;;
0080343641;1;;20/04/2009;75018;0;0;;;;;
0080343737;2;06/02/1976;22/05/2009;75018;0;0;;;;;
0080343855;2;;29/06/2009;75010;1;0;;;;;
0080343856;3;21/05/1987;30/06/2009;93160;1;0;;;;;
0080343935;3;;28/08/2009;75018;0;1;;;;;
0080343937;3;;28/08/2009;94100;0;1;;;;;
0080343954;3;15/04/1987;07/09/2009;75017;1;0;;;;;
0080343958;3;;11/09/2009;36330;0;0;;;;;
0081000055;2;;24/11/2009;75017;1;0;;;;;
0081000130;3;10/03/1987;15/02/2010;75003;1;0;;;;;
0081000164;2;;23/02/2010;92120;1;0;;;;;
0081000168;2;16/11/1991;24/02/2010;35000;0;0;;;;;
0081000197;2;21/10/1988;03/03/2010;60170;0;0;;;;;
0081000222;2;30/04/1953;09/03/2010;75018;0;0;;;;;
0081000232;2;22/01/1978;12/03/2010;75015;0;0;;;;;
0081000249;2;04/12/1988;17/03/2010;93500;0;0;;;;;
0081000263;2;25/12/1986;25/03/2010;75013;0;0;;;;;
0081000417;2;;19/06/2010;75011;1;0;;;;;
0081000519;3;;10/09/2010;59000;0;1;;;;;
0081000666;3;;06/12/2010;75013;0;0;;;;;
0081000669;2;06/12/1994;08/12/2010;94240;1;0;;;;;
0081000688;2;28/02/1988;19/12/2010;92240;0;1;;;;;
0081000753;2;;05/02/2011;75020;1;1;;;;;
0081000808;2;;18/03/2011;92160;1;0;;;;;
0081000867;2;;10/05/2011;92160;0;1;;;;;
0081000885;2;;25/05/2011;75004;0;1;;;;;
0081000919;3;;11/06/2011;94140;1;0;;;;;
0081001029;2;;27/09/2011;93130;1;1;;;;;
0081001083;2;;24/10/2011;75010;1;0;;;;;
0081001129;2;;08/11/2011;75018;1;1;;;;;
0081001232;2;;20/12/2011;31500;1;1;;;;;
0081001275;3;;09/02/2012;75010;1;1;;;;;
0081001328;2;28/01/1987;07/03/2012;75001;0;1;;;;;
0081001547;2;;07/06/2012;75011;0;0;;;;;
0081001560;2;;13/06/2012;27200;1;0;;;;;
0081001591;2;;23/06/2012;75013;1;1;;;;;
0081001606;2;;28/06/2012;.;1;0;;;;;
0081001633;2;;30/06/2012;75019;1;0;;;;;
0081001772;2;;28/09/2012;75011;1;1;;;;;
0081001824;2;;19/10/2012;92240;1;1;;;;;
0081001869;2;;03/11/2012;75020;1;1;;;;;
0081001974;2;;13/12/2012;75010;0;1;;;;;
0081002001;2;;22/12/2012;95150;1;1;;;;;
0081002085;2;;22/03/2013;94120;1;1;;;;;
0081002115;2;;13/04/2013;95230;1;1;;;;;
0081002152;2;;29/05/2013;75011;1;0;;;;;
0081002194;2;;26/06/2013;93330;1;1;;;;;
0081002203;2;;26/06/2013;94700;1;1;;;;;
0081002215;2;;28/06/2013;92000;1;1;;;;;
0081002250;2;;03/08/2013;93200;1;1;;;;;
0081002258;2;;06/08/2013;94350;1;0;;;;;
0081002270;2;;17/08/2013;69960;1;1;;;;;
0081002292;2;;23/09/2013;.;0;0;;;;;
0081002331;2;;11/11/2013;92130;1;1;;;;;
0081002361;2;;28/11/2013;.;1;0;;;;;
0081002372;2;;06/12/2013;91300;1;0;;;;;
0081002382;2;;12/12/2013;75006;1;0;;;;;
0081002404;2;;08/01/2014;75003;1;1;;;;;
0081002406;2;11/08/1984;08/01/2014;75012;1;0;;;;;
0090056830;3;25/04/1984;16/01/2007;69003;1;1;;;;;
0090102511;2;;06/11/2007;69160;0;0;;;;;
0090104944;2;;04/09/2008;69003;0;0;;;;;
0090105723;2;;24/11/2008;69630;0;1;;;;;
0090171098;3;03/06/1979;05/10/2007;38200;0;1;;;;;
0090337020;1;;06/12/2008;48000;0;1;;;;;
0090337059;1;07/09/1989;12/12/2008;51210;0;1;;;;;
0090337091;1;;17/12/2008;69210;0;1;;;;;
0090343516;2;;12/02/2009;69006;1;0;;;;;
0090343523;1;26/03/1978;13/02/2009;69003;0;1;;;;;
0090343536;2;06/03/1961;16/02/2009;69570;0;1;;;;;
0090343537;2;15/08/1986;16/02/2009;13015;0;1;;;;;
0090356244;1;;26/02/2009;21420;1;0;;;;;
0090356289;1;27/04/1979;04/03/2009;69003;1;0;;;;;
0090356319;2;;13/03/2009;69003;1;0;;;;;
0090356368;2;;18/03/2009;69580;1;0;;;;;
0090356369;2;;18/03/2009;69100;1;0;;;;;
0090356412;1;;25/03/2009;69003;0;1;;;;;
0090356510;2;;06/04/2009;69300;0;1;;;;;
0090356538;1;11/04/1990;08/04/2009;69270;1;0;;;;;
0090356582;2;26/11/1986;11/04/2009;91220;1;0;;;;;
0090356648;2;;16/04/2009;69002;0;1;;;;;
0090356696;2;;22/04/2009;69007;1;0;;;;;
0090356700;2;;22/04/2009;69800;1;1;;;;;
0090356832;2;17/02/1978;09/05/2009;69006;1;0;;;;;
0090356963;2;;26/05/2009;59000;1;0;;;;;
0090357031;2;;04/06/2009;69001;1;1;;;;;
0090357079;3;;08/06/2009;69330;0;1;;;;;
0090357109;3;23/05/1986;10/06/2009;69005;0;1;;;;;
0090357213;2;;13/06/2009;69006;0;0;;;;;
0090357239;2;;13/06/2009;69007;1;0;;;;;
0090357263;3;;15/06/2009;69600;0;1;;;;;
0090357300;2;;16/06/2009;75017;0;0;;;;;
0090357436;2;;17/07/2009;69570;1;0;;;;;
0090357477;3;;21/07/2009;69006;0;1;;;;;
0090357483;2;;23/07/2009;69006;1;0;;;;;
0090357525;2;;28/07/2009;30240;0;1;;;;;
0090357596;3;22/11/1954;14/08/2009;69680;0;1;;;;;
0090357617;2;;19/08/2009;44880;0;1;;;;;
0090357661;3;;24/08/2009;69400;0;1;;;;;
0090357663;2;;24/08/2009;69570;1;0;;;;;
0090357713;2;;28/08/2009;69300;1;0;;;;;
0090357734;2;14/06/1958;31/08/2009;69006;0;1;;;;;
0090357757;3;;02/09/2009;69140;0;1;;;;;
0090357769;3;23/09/1987;03/09/2009;69001;1;0;;;;;
0090357789;2;10/10/1954;05/09/2009;69290;1;0;;;;;
0090357790;3;07/01/1984;05/09/2009;92100;1;1;;;;;
0090357869;3;23/09/1991;18/09/2009;69140;1;0;;;;;
0090357889;2;;21/09/2009;69008;0;1;;;;;
0090357903;2;;22/09/2009;69540;1;0;;;;;
0090357982;3;17/09/1990;30/09/2009;29480;1;0;;;;;
0090357991;2;;01/10/2009;69003;1;0;;;;;
0090358091;3;30/08/1989;22/10/2009;69005;1;0;;;;;
0091000002;3;;29/10/2009;69500;1;0;;;;;
0091000051;2;;03/11/2009;69009;0;1;;;;;
0091000112;2;;12/11/2009;69390;1;1;;;;;
0091000175;2;;23/11/2009;.;1;0;;;;;
0091000199;2;25/04/1985;03/02/2010;26270;1;0;;;;;
0091000244;2;22/05/1987;06/02/2010;95320;0;1;;;;;
0091000258;2;19/08/1981;10/02/2010;69100;1;0;;;;;
0091000261;2;27/01/1989;10/02/2010;69001;1;0;;;;;
0091000285;2;29/10/1992;12/02/2010;59500;1;0;;;;;
0091000288;2;22/01/1990;12/02/2010;47310;0;1;;;;;
0091000359;2;;22/02/2010;69600;1;0;;;;;
0091000400;2;10/08/1981;26/02/2010;69006;1;0;;;;;
0091000413;2;;27/02/2010;69003;1;1;;;;;
0091000414;2;;27/02/2010;69370;1;1;;;;;
0091000448;2;21/10/1949;04/03/2010;69005;1;0;;;;;
0091000634;2;15/12/1977;25/03/2010;59700;1;0;;;;;
0091000646;2;;26/03/2010;63600;1;0;;;;;
0091000720;2;24/08/1971;03/04/2010;69001;1;0;;;;;
0091000725;2;;03/04/2010;69002;1;0;;;;;
0091000743;2;;06/04/2010;42000;1;1;;;;;
0091000817;2;;15/04/2010;58660;1;0;;;;;
0091000875;2;02/12/1981;22/04/2010;69160;1;0;;;;;
0091000974;2;13/06/1990;05/05/2010;69005;1;0;;;;;
0091001023;2;;12/05/2010;69001;1;0;;;;;
0091001081;2;22/07/1991;18/05/2010;69001;1;0;;;;;
0091001115;2;12/04/1984;22/05/2010;69100;1;0;;;;;
0091001157;2;04/11/1955;01/06/2010;69005;0;1;;;;;
0091001167;2;27/07/1985;02/06/2010;69008;1;0;;;;;
0091001177;2;05/11/1958;04/06/2010;17210;1;0;;;;;
0091001188;2;08/07/1991;08/06/2010;69002;0;1;;;;;
0091001287;2;30/09/1974;29/07/2010;69009;1;0;;;;;
0091001302;2;29/01/1980;04/08/2010;69260;1;0;;;;;
0091001310;2;31/01/1965;06/08/2010;69300;1;0;;;;;
0091001398;2;;19/08/2010;69230;0;1;;;;;
0091001401;2;10/09/1989;19/08/2010;69006;1;1;;;;;
0091001410;2;;20/08/2010;31170;1;0;;;;;
0091001450;2;21/06/1989;27/08/2010;69007;1;0;;;;;
0091001459;2;01/08/1937;28/08/2010;69002;0;1;;;;;
0091001521;2;;04/09/2010;78150;1;0;;;;;
